id	sentence	polarity	irony	chapter
1_117_117	Ma siccome v'eran poi finalmente al mondo, e vicino a lui, persone ch'egli conosceva ben bene per incapaci di far male, così poteva con quelle sfogare qualche volta il mal umore lungamente represso, e cavarsi anche lui la voglia d'essere un po' fantastico, e gridare a torto.	NEGATIVE	0	1
1_118_118	Era poi un rigido censore degli uomini che non si regolavan come lui, quando però la censura potesse esercitarsi senza alcuno, anche lontano, pericolo.	NEGATIVE	0	1
1_119_119	Il battuto era almeno almeno un imprudente; l'ammazzato era sempre stato un uomo torbido.	NEGATIVE	0	1
1_120_120	A chi, messosi a sostener le sue ragioni contro un potente, rimaneva col capo rotto, don Abbondio sapeva trovar sempre qualche torto; cosa non difficile, perché la ragione e il torto non si dividon mai con un taglio così netto, che ogni parte abbia soltanto dell'una o dell'altro.	NEGATIVE	0	1
1_121_121	Sopra tutto poi, declamava contro que' suoi confratelli che, a loro rischio, prendevan le parti d'un debole oppresso, contro un soverchiatore potente.	NEGATIVE	0	1
1_122_122	Questo chiamava un comprarsi gl'impicci a contanti, un voler raddirizzar le gambe ai cani; diceva anche severamente, ch'era un mischiarsi nelle cose profane, a danno della dignità del sacro ministero.	NEGATIVE	0	1
1_123_123	E contro questi predicava, sempre però a quattr'occhi, o in un piccolissimo crocchio, con tanto più di veemenza, quanto più essi eran conosciuti per alieni dal risentirsi, in cosa che li toccasse personalmente.	NEGATIVE	0	1
1_124_124	Aveva poi una sua sentenza prediletta, con la quale sigillava sempre i discorsi su queste materie: che a un galantuomo, il qual badi a sé, e stia ne' suoi panni, non accadon mai brutti incontri.	POSITIVE	0	1
1_125_125	Pensino ora i miei venticinque lettori che impressione dovesse fare sull'animo del poveretto, quello che s'è raccontato.	NEGATIVE	0	1
1_126_126	Lo spavento di que' visacci e di quelle parolacce, la minaccia d'un signore noto per non minacciare invano, un sistema di quieto vivere, ch'era costato tant'anni di studio e di pazienza, sconcertato in un punto, e un passo dal quale non si poteva veder come uscirne: tutti questi pensieri ronzavano tumultuariamente nel capo basso di don Abbondio.	NEGATIVE	0	1
1_127_127	– Se Renzo si potesse mandare in pace con un bel no, via; ma vorrà delle ragioni; e cosa ho da rispondergli, per amor del cielo?	NEGATIVE	0	1
1_128_128	E, e, e, anche costui è una testa: un agnello se nessun lo tocca, ma se uno vuol contraddirgli… ih!	NEGATIVE	0	1
1_129_129	E poi, e poi, perduto dietro a quella Lucia, innamorato come…	NEGATIVE	0	1
1_130_130	Ragazzacci, che, per non saper che fare, s'innamorano, voglion maritarsi, e non pensano ad altro; non si fanno carico de' travagli in che mettono un povero galantuomo.	NEGATIVE	0	1
1_131_131	Oh povero me! vedete se quelle due figuracce dovevan proprio piantarsi sulla mia strada, e prenderla con me!	NEGATIVE	0	1
1_132_132	Che c'entro io?	NEGATIVE	0	1
1_133_133	Son io che voglio maritarmi?	NEGATIVE	0	1
1_134_134	Perché non son andati piuttosto a parlare…	NEGATIVE	0	1
1_135_135	Oh vedete un poco: gran destino è il mio, che le cose a proposito mi vengan sempre in mente un momento dopo l'occasione.	MIXED	0	1
1_136_136	Se avessi pensato di suggerir loro che andassero a portar la loro imbasciata… –	NEGATIVE	0	1
1_137_137	Ma, a questo punto, s'accorse che il pentirsi di non essere stato consigliere e cooperatore dell'iniquità era cosa troppo iniqua; e rivolse tutta la stizza de' suoi pensieri contro quell'altro che veniva così a togliergli la sua pace.	NEGATIVE	0	1
1_138_138	Non conosceva don Rodrigo che di vista e di fama, né aveva mai avuto che far con lui, altro che di toccare il petto col mento, e la terra con la punta del suo cappello, quelle poche volte che l'aveva incontrato per la strada.	NEGATIVE	0	1
1_139_139	Gli era occorso di difendere, in più d'un'occasione, la riputazione di quel signore, contro coloro che, a bassa voce, sospirando, e alzando gli occhi al cielo, maledicevano qualche suo fatto: aveva detto cento volte ch'era un rispettabile cavaliere.	MIXED	0	1
1_140_140	Ma, in quel momento, gli diede in cuor suo tutti que' titoli che non aveva mai udito applicargli da altri, senza interrompere in fretta con un oibò.	NEGATIVE	0	1
1_141_141	Giunto, tra il tumulto di questi pensieri, alla porta di casa sua, ch'era in fondo del paesello, mise in fretta nella toppa la chiave, che già teneva in mano; aprì, entrò, richiuse diligentemente; e, ansioso di trovarsi in una compagnia fidata, chiamò subito: «Perpetua! Perpetua!», avviandosi pure verso il salotto, dove questa doveva esser certamente ad apparecchiar la tavola per la cena.	NEGATIVE	0	1
1_142_142	Era Perpetua, come ognun se n'avvede, la serva di don Abbondio: serva affezionata e fedele, che sapeva ubbidire e comandare, secondo l'occasione, tollerare a tempo il brontolìo e le fantasticaggini del padrone, e fargli a tempo tollerar le proprie, che divenivan di giorno in giorno più frequenti, da che aveva passata l'età sinodale dei quaranta, rimanendo celibe, per aver rifiutati tutti i partiti che le si erano offerti, come diceva lei, o per non aver mai trovato un cane che la volesse, come dicevan le sue amiche.	MIXED	0	1
1_143_143	«Vengo,» rispose, mettendo sul tavolino, al luogo solito, il fiaschetto del vino prediletto di don Abbondio, e si mosse lentamente; ma non aveva ancor toccata la soglia del salotto, ch'egli v'entrò, con un passo così legato, con uno sguardo così adombrato, con un viso così stravolto, che non ci sarebbero nemmen bisognati gli occhi esperti di Perpetua, per iscoprire a prima vista che gli era accaduto qualche cosa di straordinario davvero.	NEGATIVE	0	1
1_144_144	«Misericordia! cos'ha, signor padrone?»	NEGATIVE	0	1
1_145_145	«Niente, niente,» rispose don Abbondio, lasciandosi andar tutto ansante sul suo seggiolone.	NEGATIVE	0	1
1_146_146	«Come, niente?	NEGATIVE	0	1
1_147_147	La vuol dare ad intendere a me? così brutto com'è?	NEGATIVE	0	1
1_148_148	Qualche gran caso è avvenuto.»	NEGATIVE	0	1
1_149_149	«Oh, per amor del cielo!	NEGATIVE	0	1
1_150_150	Quando dico niente, o è niente, o è cosa che non posso dire.»	NEGATIVE	0	1
1_151_151	«Che non può dir neppure a me?	NEGATIVE	0	1
1_152_152	Chi si prenderà cura della sua salute?	NEGATIVE	0	1
1_153_153	Chi le darà un parere?…»	NEGATIVE	0	1
1_154_154	«Ohimè! tacete, e non apparecchiate altro: datemi un bicchiere del mio vino.»	NEGATIVE	0	1
1_155_155	«E lei mi vorrà sostenere che non ha niente!» disse Perpetua, empiendo il bicchiere, e tenendolo poi in mano, come se non volesse darlo che in premio della confidenza che si faceva tanto aspettare.	NEGATIVE	0	1
1_156_156	«Date qui, date qui,» disse don Abbondio, prendendole il bicchiere, con la mano non ben ferma, e votandolo poi in fretta, come se fosse una medicina.	NEGATIVE	0	1
1_157_157	«Vuol dunque ch'io sia costretta di domandar qua e là cosa sia accaduto al mio padrone?» disse Perpetua, ritta dinanzi a lui, con le mani arrovesciate sui fianchi, e le gomita appuntate davanti, guardandolo fisso, quasi volesse succhiargli dagli occhi il segreto.	NEGATIVE	0	1
1_158_158	«Per amor del cielo! non fate pettegolezzi, non fate schiamazzi: ne va… ne va la vita!»	NEGATIVE	0	1
1_159_159	«La vita!»	NEGATIVE	0	1
1_160_160	«La vita.»	NEGATIVE	0	1
1_161_161	«Lei sa bene che, ogni volta che m'ha detto qualche cosa sinceramente, in confidenza, io non ho mai…»	POSITIVE	0	1
1_162_162	«Brava! come quando…»	MIXED	1	1
1_163_163	Perpetua s'avvide d'aver toccato un tasto falso; onde, cambiando subito il tono, «signor padrone,» disse, con voce commossa e da commovere, «io le sono sempre stata affezionata; e, se ora voglio sapere, è per premura, perché vorrei poterla soccorrere, darle un buon parere, sollevarle l'animo…»	MIXED	0	1
1_164_164	Il fatto sta che don Abbondio aveva forse tanta voglia di scaricarsi del suo doloroso segreto, quanta ne avesse Perpetua di conoscerlo; onde, dopo aver respinti sempre più debolmente i nuovi e più incalzanti assalti di lei, dopo averle fatto più d'una volta giurare che non fiaterebbe, finalmente, con molte sospensioni, con molti ohimè, le raccontò il miserabile caso.	NEGATIVE	0	1
1_165_165	Quando si venne al nome terribile del mandante, bisognò che Perpetua proferisse un nuovo e più solenne giuramento; e don Abbondio, pronunziato quel nome, si rovesciò sulla spalliera della seggiola, con un gran sospiro, alzando le mani, in atto insieme di comando e di supplica, e dicendo: «per amor del cielo!»	NEGATIVE	0	1
1_166_166	«Delle sue!» esclamò Perpetua.	NEGATIVE	0	1
1_167_167	«Oh che birbone! oh che soverchiatore! oh che uomo senza timor di Dio!»	NEGATIVE	0	1
1_168_168	«Volete tacere? o volete rovinarmi del tutto?»	NEGATIVE	0	1
1_169_169	«Oh! siam qui soli che nessun ci sente.	POSITIVE	0	1
1_170_170	Ma come farà, povero signor padrone?»	NEGATIVE	0	1
1_171_171	«Oh vedete,» disse don Abbondio, con voce stizzosa: «vedete che bei pareri mi sa dar costei!	MIXED	1	1
1_172_172	Viene a domandarmi come farò, come farò; quasi fosse lei nell'impiccio, e toccasse a me di levarnela.»	NEGATIVE	0	1
1_173_173	«Ma! io l'avrei bene il mio povero parere da darle; ma poi…»	NEGATIVE	0	1
1_174_174	«Ma poi, sentiamo.»	NEUTRAL	0	1
1_175_175	«Il mio parere sarebbe che, siccome tutti dicono che il nostro arcivescovo è un sant'uomo, e un uomo di polso, e che non ha paura di nessuno, e, quando può fare star a dovere un di questi prepotenti, per sostenere un curato, ci gongola; io direi, e dico che lei gli scrivesse una bella lettera, per informarlo come qualmente…»	POSITIVE	0	1
1_176_176	«Volete tacere? volete tacere?	NEGATIVE	0	1
1_177_177	Son pareri codesti da dare a un pover'uomo?	NEGATIVE	0	1
1_178_178	Quando mi fosse toccata una schioppettata nella schiena, Dio liberi! l'arcivescovo me la leverebbe?»	NEGATIVE	0	1
1_179_179	«Eh! le schioppettate non si danno via come confetti: e guai se questi cani dovessero mordere tutte le volte che abbaiano!	NEGATIVE	0	1
1_180_180	E io ho sempre veduto che a chi sa mostrare i denti, e farsi stimare, gli si porta rispetto; e, appunto perché lei non vuol mai dir la sua ragione, siam ridotti a segno che tutti vengono, con licenza, a…»	NEGATIVE	0	1
1_181_181	«Volete tacere?»	NEGATIVE	0	1
1_182_182	«Io taccio subito; ma è però certo che, quando il mondo s'accorge che uno, sempre, in ogni incontro, è pronto a calar le…»	NEGATIVE	0	1
1_183_183	«Volete tacere?	NEGATIVE	0	1
1_184_184	È tempo ora di dir codeste baggianate?»	NEGATIVE	0	1
1_185_185	«Basta: ci penserà questa notte; ma intanto non cominci a farsi male da sé, a rovinarsi la salute; mangi un boccone.»	MIXED	0	1
1_186_186	«Ci penserò io,» rispose, brontolando, don Abbondio: «sicuro; io ci penserò, io ci ho da pensare.»	NEGATIVE	0	1
1_187_187	E s'alzò, continuando: «non voglio prender niente; niente: ho altra voglia: lo so anch'io che tocca a pensarci a me.	NEGATIVE	0	1
1_188_188	Ma! la doveva accader per l'appunto a me.»	NEGATIVE	0	1
1_189_189	«Mandi almen giù quest'altro gocciolo,» disse Perpetua, mescendo.	POSITIVE	0	1
1_190_190	«Lei sa che questo le rimette sempre lo stomaco.»	POSITIVE	0	1
1_191_191	«Eh! ci vuol altro, ci vuol altro, ci vuol altro.»	NEGATIVE	0	1
1_192_192	Così dicendo, prese il lume, e, brontolando sempre: «una piccola bagattella! a un galantuomo par mio! e domani com'andrà?» e altre simili lamentazioni, s'avviò per salire in camera.	NEGATIVE	0	1
1_193_193	Giunto su la soglia, si voltò indietro verso Perpetua, mise il dito sulla bocca, disse, con tono lento e solenne: «per amor del cielo!» e disparve.	NEGATIVE	0	1
3_1_194	Lucia entrò nella stanza terrena, mentre Renzo stava angosciosamente informando Agnese, la quale angosciosamente lo ascoltava.	NEGATIVE	0	3
3_2_195	Tutt’e due si volsero a chi ne sapeva più di loro, e da cui aspettavano uno schiarimento, il quale non poteva essere che doloroso: tutt’e due, lasciando travedere, in mezzo al dolore, e con l’amore diverso che ognun d’essi portava a Lucia, un cruccio pur diverso perché avesse taciuto loro qualche cosa, e una tal cosa.	MIXED	0	3
3_3_196	Agnese, benché ansiosa di sentir parlare la figlia, non poté tenersi di non farle un rimprovero.	NEGATIVE	0	3
3_4_197	«A tua madre non dir niente d’una cosa simile!»	NEGATIVE	0	3
3_5_198	«Ora vi dirò tutto,» rispose Lucia, asciugandosi gli occhi col grembiule.	NEGATIVE	0	3
3_6_199	«Parla, parla!	NEGATIVE	0	3
3_7_200	– Parlate, parlate!» gridarono a un tratto la madre e lo sposo.	NEGATIVE	0	3
3_8_201	«Santissima Vergine!» esclamò Lucia: «chi avrebbe creduto che le cose potessero arrivare a questo segno!»	NEGATIVE	0	3
3_9_202	E, con voce rotta dal pianto, raccontò come, pochi giorni prima, mentre tornava dalla filanda, ed era rimasta indietro dalle sue compagne, le era passato innanzi don Rodrigo, in compagnia d’un altro signore; che il primo aveva cercato di trattenerla con chiacchiere, com’ella diceva, non punto belle; ma essa, senza dargli retta, aveva affrettato il passo, e raggiunte le compagne; e intanto aveva sentito quell’altro signore rider forte, e don Rodrigo dire: scommettiamo.	NEGATIVE	0	3
3_10_203	Il giorno dopo, coloro s’eran trovati ancora sulla strada; ma Lucia era nel mezzo delle compagne, con gli occhi bassi; e l’altro signore sghignazzava, e don Rodrigo diceva: vedremo, vedremo.	NEGATIVE	0	3
3_11_204	«Per grazia del cielo,» continuò Lucia, «quel giorno era l’ultimo della filanda.	POSITIVE	0	3
3_12_205	Io raccontai subito…»	NEUTRAL	0	3
3_13_206	«A chi hai raccontato?» domandò Agnese, andando incontro, non senza un po’ di sdegno, al nome del confidente preferito.	NEGATIVE	0	3
3_14_207	«Al padre Cristoforo, in confessione, mamma,» rispose Lucia, con un accento soave di scusa.	NEGATIVE	0	3
3_15_208	«Gli raccontai tutto, l’ultima volta che siamo andate insieme alla chiesa del convento: e, se vi ricordate, quella mattina, io andava mettendo mano ora a una cosa, ora a un’altra, per indugiare, tanto che passasse altra gente del paese avviata a quella volta, e far la strada in compagnia con loro; perché, dopo quell’incontro, le strade mi facevan tanta paura…»	NEGATIVE	0	3
3_16_209	Al nome riverito del padre Cristoforo, lo sdegno d’Agnese si raddolcì.	POSITIVE	0	3
3_17_210	«Hai fatto bene,» disse, «ma perché non raccontar tutto anche a tua madre?»	MIXED	0	3
3_18_211	Lucia aveva avute due buone ragioni: l’una, di non contristare né spaventare la buona donna, per cosa alla quale essa non avrebbe potuto trovar rimedio; l’altra, di non metter a rischio di viaggiar per molte bocche una storia che voleva essere gelosamente sepolta: tanto più che Lucia sperava che le sue nozze avrebber troncata, sul principiare, quell’abbominata persecuzione.	NEGATIVE	0	3
